SubjID,CaudalMiddleFrontal.L,EntorhinalCortex.L,PostcentralGyrus.L,LateralFrontalTriangularis.L,SupramarginalGyrus.L,MiddleFILLING.L,Insula.L,LateralOrbitofrontal.L,LateralFrontalOrbitalis.L,MiddleTemporal.L,Pericalcarine.L,Parahippocampal.L,ParacentralGyrus.L,MedialOrbitofrontal.L,Cuneus.L,InferiorTemporal.L,RostralMiddleFrontal.L,RostralAnteriorCingulate.L,IsthmusCingulateGyrus.L,InferiorOccipitalCortex.L,LingualGyrus.L,SuperiorParietal.L,LateralFrontalOpercularis.L,FusiformGyrus.L,CaudalAnteriorCingulate.L,SuperiorFrontalGyrus.L,Precuneus.L,TransverseTemporal.L,PrecentralGyrus.L,InferiorParietal.L,PosteriorCingulate.L,SuperiorTemporal.L,CaudalMiddleFrontal.R,EntorhinalCortex.R,PostcentralGyrus.R,LateralFrontalTriangularis.R,SupramarginalGyrus.R,MiddleFILLING.R,Insula.R,LateralOrbitofrontal.R,LateralFrontalOrbitalis.R,MiddleTemporal.R,Pericalcarine.R,Parahippocampal.R,ParacentralGyrus.R,MedialOrbitofrontal.R,Cuneus.R,InferiorTemporal.R,RostralMiddleFrontal.R,RostralAnteriorCingulate.R,IsthmusCingulateGyrus.R,InferiorOccipitalCortex.R,LingualGyrus.R,SuperiorParietal.R,LateralFrontalOpercularis.R,FusiformGyrus.R,CaudalAnteriorCingulate.R,SuperiorFrontalGyrus.R,Precuneus.R,TransverseTemporal.R,PrecentralGyrus.R,InferiorParietal.R,PosteriorCingulate.R,SuperiorTemporal.R
0050361,3.345,3.6949,2.9449,3.3637,3.3603,2.0695,3.3548,3.1739,3.1581,3.5027,2.5509,2.755,2.9616,3.321,2.9224,3.4496,3.453,3.4371,3.2566,2.931,2.7713,3.2231,3.3375,3.111,3.365,3.4625,3.531,3.379,2.9976,3.2606,3.2971,3.4568,3.2131,3.507,2.7742,3.2928,3.2528,2.0363,3.5201,3.156,3.4377,3.3976,2.7166,2.6972,3.0503,3.0066,2.9401,3.2842,3.3057,2.9641,3.0707,2.7467,2.9103,3.0395,3.3046,3.01,3.2651,3.3521,3.3777,3.3929,2.9404,3.1502,3.3464,3.4672
0050494,3.1682,3.8221,2.9863,3.1355,3.2697,1.9131,3.5076,3.1866,3.2943,3.5262,2.7882,2.9993,2.9972,2.8959,2.8913,3.5417,3.1145,2.6105,3.1429,2.9873,2.9912,3.0924,3.2237,3.4134,2.5212,3.1743,3.1578,3.1326,3.1267,3.2927,2.8576,3.5874,3.0853,3.6878,2.7974,3.1545,3.2512,1.9523,3.4438,3.0022,3.2124,3.6117,2.8359,2.968,3.0467,2.7903,2.9823,3.8202,3.0269,2.7396,3.1695,3.0535,3.1793,3.1188,3.1216,3.5675,2.645,3.1471,3.1867,3.096,3.0152,3.16,2.9473,3.3869
0051113,3.2848,3.4733,2.8231,3.2525,3.2015,1.8653,3.3073,3.1616,3.3061,3.4453,2.5893,2.7213,3.1503,2.8337,2.7042,3.4149,3.1768,2.4753,3.0693,2.9765,2.8647,3.053,3.2833,3.305,2.4702,3.3282,3.234,3.2113,3.0267,3.2331,2.9008,3.4772,3.2543,3.7042,2.8286,3.3247,3.3659,1.9543,3.5621,3.2356,3.4495,3.5133,2.7634,2.7618,3.0342,3.0575,2.96,3.4249,3.2383,2.8762,3.1626,2.7399,2.8767,3.1014,3.266,3.2993,2.779,3.4216,3.3699,3.4909,2.972,3.262,2.9042,3.5794
0051045,3.3033,3.1292,2.8674,3.2082,3.2631,1.7377,2.9512,3.1629,3.3038,3.3182,2.8274,2.4745,3.1931,2.7938,2.8064,3.1222,3.2334,2.5809,2.8271,2.8651,2.8851,2.9756,3.0752,2.8604,2.3594,3.3748,3.108,3.0958,3.0491,3.2287,2.6664,3.2529,3.4224,3.0747,2.7598,3.2435,3.1647,1.6554,3.0527,3.3035,3.3558,3.4173,2.8778,2.5136,3.1379,2.838,2.8988,3.3095,3.3529,2.559,2.5689,3.011,2.9635,3.1523,3.1182,3.1332,2.6507,3.4332,3.1093,3.2712,2.9948,3.2949,2.8148,3.38
0051115,3.2791,3.6796,3.1134,3.4012,3.4888,1.935,3.73,3.3435,3.5564,3.6329,2.6571,2.8203,3.2062,3.1136,2.7281,3.7428,3.3584,2.9176,3.287,2.8998,2.8817,3.0943,3.418,3.3226,2.6573,3.4449,3.3966,3.7653,3.1814,3.2074,3.045,3.6573,3.5167,3.757,3.1872,3.7016,3.6583,2.0172,3.6224,3.4543,3.8837,3.8471,2.9106,2.9514,3.2821,3.1661,3.1294,3.7275,3.5099,3.0018,3.4312,3.1356,3.1385,3.2668,3.6542,3.5208,3.0607,3.6552,3.8302,3.7493,3.3928,3.4603,3.2457,3.8419
0050143,3.2979,3.9544,2.9784,3.2953,3.4489,2.0784,3.862,3.422,3.5367,3.7029,2.8037,3.0387,3.2413,3.3357,2.8601,3.6877,3.2921,3.5043,3.2309,3.023,3.0339,3.2079,3.4446,3.4521,3.2775,3.5655,3.4128,3.317,3.2349,3.3669,3.2717,3.6324,3.4874,4.5556,3.1246,3.6283,3.5138,2.1987,4.0136,3.571,3.8372,3.9769,3.1569,3.1083,3.2942,3.3265,3.0814,4.0074,3.5742,3.4204,3.2805,3.3889,3.2986,3.3623,3.4465,3.7756,2.9206,3.6897,3.5335,3.6037,3.293,3.6277,3.1897,3.9804
0050504,3.5048,3.6988,3.1049,3.4863,3.5814,2.0534,3.7533,3.3156,3.25,3.8741,2.849,3.0794,3.4033,3.0787,3.1375,3.8508,3.4965,2.9274,3.4504,3.2333,3.0869,3.2175,3.609,3.5579,2.8968,3.5628,3.5017,3.4857,3.3319,3.4479,3.1849,3.856,3.4703,3.8418,3.2127,3.3614,3.6741,2.0796,3.7518,3.2275,3.4297,3.9032,3.025,3.034,3.4092,3.0948,3.1864,3.8268,3.3651,3.0698,3.6016,3.225,3.1555,3.2028,3.4141,3.5686,3.0375,3.5647,3.5306,3.6021,3.4239,3.4461,3.2651,3.9235
0050170,3.4693,3.5536,3.2065,3.4003,3.5949,2.1361,3.9349,3.6049,3.6182,3.7606,3.0567,3.0174,3.305,3.2305,3.3259,3.5687,3.4439,3.3029,3.5402,3.2675,3.1861,3.1956,3.5533,3.412,3.4691,3.5551,3.6295,3.6088,3.3135,3.4472,3.3428,3.8013,3.3145,3.5822,3.0287,3.2693,3.2904,2.0983,3.7056,3.2356,3.5211,3.5704,2.9969,2.8938,3.1654,3.1577,3.1267,3.4841,3.1879,3.2651,3.2341,3.1779,2.9845,3.1888,3.3498,3.3635,3.2684,3.398,3.3781,3.2742,3.1972,3.3351,3.2383,3.583
0050031,3.562,3.519,2.9848,3.4872,3.5376,1.8305,3.3649,3.5702,3.7,3.7641,2.8103,2.8414,3.354,3.2091,3.0133,3.5624,3.6318,2.5825,3.2794,2.7708,3.0698,3.2201,3.496,3.2516,2.5768,3.7175,3.555,3.1571,3.2436,3.5088,3.2121,3.5709,3.3912,3.6352,2.8399,3.7399,3.3915,1.9039,3.2836,3.4815,3.6378,3.7007,2.9174,3.0454,3.1703,3.2391,3.0379,3.762,3.6182,3.1149,3.2673,2.9477,3.1681,3.2299,3.6888,3.5852,3.2685,3.7344,3.577,3.4444,3.1788,3.4772,3.2114,3.6605
0050782,3.3164,4.0862,2.9771,3.4497,3.4576,2.1171,3.9418,3.6269,3.6465,3.6095,2.8557,3.0447,3.24,3.453,2.8973,3.7527,3.3961,3.1711,3.2649,3.0092,2.9919,3.1148,3.3874,3.484,2.99,3.4967,3.4168,3.4608,3.2216,3.3394,3.3596,3.7397,3.2914,4.236,3.0461,3.6084,3.4075,2.1402,3.8953,3.5592,3.802,3.7805,2.8915,3.0359,3.2446,3.4457,2.9128,3.9132,3.5181,3.2887,3.2819,3.0392,2.9951,3.1198,3.6841,3.5108,3.3231,3.6358,3.3992,3.5542,3.275,3.4392,3.2014,3.822
0051159,3.3548,3.2541,2.9008,3.4017,3.4691,1.8607,3.2525,3.2988,3.4193,3.4918,2.6697,2.8058,3.2294,2.9798,2.6621,3.3983,3.2409,2.7338,2.8946,2.9111,3.0093,3.1893,3.5417,3.1628,2.6329,3.4522,3.1638,3.3334,3.0807,3.2232,2.8519,3.363,3.2973,3.1971,2.8446,3.4146,3.3651,1.6911,2.9957,3.226,3.343,3.6041,2.8585,2.5934,3.2048,2.9846,3.015,3.4703,3.393,2.6338,2.7611,3.0536,2.8919,3.2563,3.3464,3.1585,2.4096,3.4906,3.3527,3.2262,3.0259,3.3915,2.8067,3.4711
0051332,2.8387,3.2487,3.0727,2.8369,3.2031,1.7985,3.1808,3.1465,2.7346,3.1358,2.7548,2.7314,2.6103,3.0934,2.8151,3.1664,3.0632,2.8276,2.9515,2.7548,2.9356,2.8547,3.043,3.3731,2.5487,3.0142,3.1976,3.2437,2.8002,3.0062,2.7311,3.2121,3.0101,3.4468,2.7862,2.9493,3.0247,1.7594,3.3692,3.0516,3.0229,2.807,2.735,2.7003,2.4825,3.1797,2.861,3.1416,2.8541,3.2035,2.8945,2.6455,2.9067,2.6715,3.2726,3.0151,3.0035,2.8504,3.1975,3.3965,2.8206,2.7745,2.7617,3.2338
0051100,3.4306,3.2509,2.7305,3.4185,3.2718,1.7738,3.129,3.3654,3.5455,3.3885,2.4689,2.5987,2.9981,2.9643,2.6425,3.4045,3.4239,2.5056,3.0324,2.7473,2.644,2.9871,3.4399,3.0445,2.5166,3.4776,3.2009,3.0769,3.127,3.2235,3.0179,3.3384,3.3064,3.1223,2.7697,3.4802,3.2079,1.6856,3.0699,3.2495,3.4736,3.4043,2.622,2.486,3.1174,3.0664,2.6888,3.322,3.3797,2.7501,2.7713,2.7043,2.728,2.9961,3.4256,2.9574,2.745,3.5076,3.2406,3.299,3.1197,3.2376,2.8654,3.4037
0051307,3.4886,3.5302,3.1284,3.4097,3.3759,1.8838,3.6815,3.2331,3.4833,3.3333,2.9469,2.8658,3.3433,2.9419,2.9484,3.3283,3.325,2.7325,3.1292,2.9903,3.0298,3.2533,3.5245,3.2286,2.7951,3.5474,3.5634,3.389,3.3072,3.4467,3.136,3.574,3.2778,3.9146,3.0177,3.3519,3.3773,2.0026,3.5417,3.0724,3.4672,3.7805,3.0014,2.9858,3.2907,2.7979,3.0392,3.7858,3.2232,2.8684,3.2504,3.0539,3.0108,3.1606,3.3257,3.268,2.9045,3.4713,3.4319,3.3615,3.223,3.4792,3.1776,3.6719
0050123,3.4545,3.6125,2.9894,3.2458,3.5402,1.9733,3.5116,3.2855,3.4269,3.4841,2.6185,2.8879,3.1882,2.9904,2.7886,3.5266,3.2784,2.9126,3.1197,3.017,2.9844,3.0902,3.3803,3.3455,2.8838,3.4755,3.4085,3.5046,3.2263,3.3007,3.0974,3.5637,3.2014,3.2061,2.8742,3.1418,3.1845,1.8143,3.2611,3.1345,3.2266,3.4819,2.6096,2.6719,3.1684,2.9709,2.9287,3.5818,3.1322,2.6989,2.9751,2.9248,2.7784,2.8595,3.1666,3.2069,2.6162,3.2902,3.2321,3.3467,3.1172,3.1094,3.006,3.3989
0050150,3.4415,3.7065,3.1229,3.5661,3.4428,2.057,3.6676,3.5235,3.7125,3.7721,2.8729,2.8547,3.5468,3.2486,3.0147,3.5961,3.6177,3.1163,3.3685,3.069,2.9963,3.3743,3.4458,3.2924,2.8827,3.6464,3.5233,3.3813,3.2916,3.5011,3.1641,3.6741,3.5478,4.1037,3.1561,3.6467,3.5385,2.0562,3.6731,3.5192,3.6764,3.8635,3.0991,2.9502,3.4299,3.2678,3.1956,4.0006,3.5528,2.9507,3.35,3.2292,3.1546,3.3566,3.4726,3.5773,3.0852,3.68,3.5895,3.5227,3.3408,3.523,3.2856,3.8491
0050574,3.3143,3.6539,2.9149,3.4425,3.2204,1.8866,3.5381,3.5509,3.5928,3.4223,3.1697,2.9333,3.1244,3.1959,3.0943,3.5089,3.2936,3.2692,3.0192,3.319,3.1329,3.1561,3.3288,3.3979,3.2024,3.5025,3.3869,3.181,3.1005,3.3612,3.0746,3.411,3.2202,3.481,2.7854,3.1764,3.0586,1.7495,3.2986,3.2798,3.2102,3.2246,3.1933,2.8167,3.0727,3.1471,3.2578,3.2812,3.144,2.9204,2.866,3.0551,3.1993,3.078,3.1923,3.2743,2.7466,3.3316,3.1975,2.9643,2.9802,3.2453,2.9245,3.3862
0051463,3.3988,3.8774,2.9991,3.4315,3.5755,1.9458,3.664,3.5064,3.6924,3.83,2.9184,3.0657,3.1006,3.1084,2.9567,3.769,3.3993,2.9322,3.1622,3.3339,3.266,3.0194,3.5659,3.6059,3.1715,3.6192,3.2748,3.5989,3.1065,3.3971,3.2244,3.8267,3.3121,4.13,2.9991,3.5049,3.5007,1.9523,3.7019,3.3632,3.4836,3.6733,3.036,3.014,3.2335,3.1802,3.086,3.5832,3.4371,3.2062,3.05,3.113,3.1189,2.9675,3.5079,3.3988,2.8745,3.4651,3.2933,3.5031,3.1073,3.3017,2.9962,3.7421
0051355,3.3916,3.3251,3.0016,3.4858,3.4104,1.9636,3.5426,3.3526,3.5133,3.7651,2.7551,2.8498,3.2385,3.0449,2.9307,3.3335,3.3398,2.8906,3.0758,3.0893,2.8542,3.0922,3.3701,3.1665,2.7831,3.4613,3.3593,3.3676,3.1361,3.3707,2.9041,3.6261,3.2003,3.3015,2.7956,3.3408,3.1645,1.8569,3.4647,3.1427,3.3985,3.8118,2.7432,2.7854,3.3602,3.099,3.044,3.6979,3.2344,2.9959,2.8602,3.2025,2.7821,3.1125,3.3189,3.2186,2.8083,3.3113,3.3298,3.3338,3.1638,3.3621,2.8218,3.5985
0050234,3.4392,3.9636,3.1154,3.5437,3.5852,2.3191,3.8984,3.5639,3.4664,3.7065,2.8322,3.0505,3.2651,3.4583,3.029,3.7262,3.4193,3.4662,3.6819,3.1588,2.9653,3.4734,3.491,3.5421,3.1901,3.5332,3.6824,3.5254,3.3362,3.4663,3.1899,3.7843,3.3667,4.6328,2.9942,3.6521,3.6205,2.4995,4.2471,3.516,3.6842,3.8507,3.0035,3.1855,3.3109,3.2963,3.2048,3.9504,3.4188,3.4912,3.839,3.1305,3.1213,3.2876,3.5867,3.5248,3.6988,3.616,3.779,3.8045,3.2274,3.4469,3.5011,3.9867
0050689,3.0108,3.8576,2.7781,3.1073,3.19,2.0526,3.7772,3.5545,3.3923,3.4709,2.8459,3.0971,2.8732,3.2027,2.9679,3.458,3.167,3.0266,3.4788,3.123,3.0775,2.9157,3.1423,3.3408,2.834,3.2568,3.2607,3.2914,3.0619,3.2871,3.179,3.4175,3.1267,3.8631,2.6967,3.2507,3.0971,2.0367,3.6849,3.2626,3.3992,3.5077,3.0066,3.1755,2.8088,3.1447,2.9746,3.6565,3.1536,3.0861,3.4163,3.1992,3.1213,2.9068,3.2554,3.5171,2.7883,3.392,3.2871,3.2601,3.0025,3.2788,3.2716,3.5199
0050799,3.4051,3.7422,3.0786,3.6105,3.5541,2.0186,3.5134,3.4712,3.6365,3.7493,2.8206,3.0685,3.2963,3.2723,3.1565,3.6326,3.3814,2.8563,3.4142,3.0406,3.0962,3.3603,3.5125,3.5388,2.9371,3.4475,3.6395,3.7728,3.2337,3.3849,3.0447,3.7243,3.708,3.8664,3.1642,3.71,3.8544,2.0831,3.7478,3.506,3.6329,3.8448,2.9166,3.153,3.4581,3.3028,3.1818,3.7283,3.5877,3.299,3.4088,3.307,3.3563,3.3171,3.6228,3.952,3.1107,3.7426,3.6767,3.8091,3.4128,3.5619,3.4575,4.0896
0051240,3.5952,3.7818,3.2499,3.3397,3.6728,2.0564,3.8762,3.3083,3.5375,3.8281,3.1053,2.9626,3.3673,3.1607,3.2527,3.6039,3.2964,3.0014,3.2863,3.2235,3.2481,3.2503,3.4769,3.5969,3.0657,3.5127,3.5117,3.6129,3.4812,3.5046,3.2827,3.7931,3.2715,3.8951,3.0487,3.282,3.4053,2.0457,3.7146,3.1829,3.3864,3.6966,3.1744,2.9413,3.316,2.9899,3.2522,3.7879,3.2435,2.9137,3.3241,3.2453,3.1722,3.1306,3.3232,3.5944,2.6464,3.3612,3.4866,3.5613,3.2818,3.4068,3.1661,3.7646
0051479,2.9955,3.6301,2.6242,3.1738,3.1374,2.0051,3.6802,2.9773,3.0352,3.3705,2.523,2.7836,2.7692,2.957,2.6169,3.5154,2.9448,3.208,2.991,2.8739,2.8279,2.8192,3.2976,3.1767,3.4026,3.3137,3.1142,3.3019,2.7954,2.9976,2.9835,3.4183,3.0356,3.7369,2.5633,3.3127,3.1459,1.9762,3.8331,3.0979,3.206,3.3334,2.4578,2.9131,2.7163,3.1254,2.5616,3.1525,2.993,3.1575,2.9451,2.8024,2.801,2.6253,3.4636,3.1677,2.9095,3.0679,3.1272,3.4253,2.7368,2.9074,2.9291,3.5068
0051295,3.2599,3.5542,3.1132,3.3676,3.2726,1.8775,3.5177,3.2243,3.5023,3.4894,2.8063,2.838,3.2895,2.8551,2.8761,3.3678,3.2799,2.6026,3.1939,2.8817,3.0113,3.1146,3.3528,3.2352,2.6497,3.3841,3.3794,3.2779,3.182,3.1063,2.9942,3.4286,3.2908,4.0039,3.2416,3.2822,3.6435,2.0371,3.4716,3.2321,3.4708,3.9024,2.9067,3.2089,3.4402,3.0906,2.9217,3.9712,3.2454,2.8385,3.368,3.1401,3.1908,3.299,3.2187,3.6386,2.7577,3.5047,3.6059,3.4668,3.3243,3.3536,3.162,3.7099
0050731,2.8587,3.8704,2.611,3.0814,2.9156,1.8597,3.3379,3.1416,3.1933,3.3696,2.4606,2.7353,2.805,2.8886,2.5659,3.3462,2.9069,2.946,3.0461,2.7595,2.6986,2.7445,2.9872,3.1447,2.6976,2.9828,2.969,3.0225,2.8983,3.0008,2.8358,3.2759,3.1511,4.1086,2.631,3.3484,3.089,1.9524,3.8791,3.1834,3.5323,3.6002,2.7264,2.8541,3.0815,3.2132,2.9323,3.8325,3.2295,3.145,3.1112,3.0483,2.9755,2.8844,3.3564,3.5539,2.809,3.3237,3.2754,3.1614,3.134,3.2722,3.017,3.6089
0050573,3.1096,3.2523,2.746,3.1981,3.0388,1.7988,3.4906,3.3161,3.3528,3.4395,2.8295,2.6816,3.075,3.1838,2.967,3.4947,3.2697,3.1605,2.9632,3.023,2.9596,3.0388,3.2434,3.1286,3.1107,3.3666,3.3953,2.9763,2.9959,3.2195,3.0343,3.1887,3.3239,3.342,2.8137,3.2725,3.3567,1.8665,3.2722,3.3923,3.2797,3.3954,3.2168,2.7557,3.2082,3.3497,3.1592,3.2935,3.27,3.0654,3.0747,3.245,3.1472,3.1454,3.2972,3.1841,3.2454,3.4328,3.6294,2.8514,3.0967,3.4071,3.0794,3.2664
0050507,3.3096,3.7837,3.1303,3.2359,3.3872,1.9427,3.6211,3.294,3.5386,3.6189,2.9231,2.6393,3.1244,2.9245,3.0466,3.675,3.2999,2.5227,3.1778,3.0954,3.1475,3.0599,3.2161,3.3014,2.4426,3.3207,3.493,3.3866,3.1713,3.1651,2.7528,3.5819,3.0372,3.8876,2.8764,3.1045,3.1816,1.8787,3.516,3.0914,3.3344,3.4565,2.848,2.7702,3.1022,2.8978,2.8824,3.4426,3.0605,2.7028,3.0428,3.0599,3.0252,2.8512,3.0673,3.2668,2.6767,3.2435,3.2294,3.2034,3.0151,3.1674,2.8865,3.5188
0051206,3.3333,3.6727,3.0561,3.3202,3.353,1.8948,3.5976,3.1722,3.3542,3.4101,3.0078,2.8416,3.2393,2.7957,2.9418,3.3502,3.1624,2.6676,3.2574,3.0435,2.9875,3.1011,3.3907,3.1299,2.8205,3.3696,3.3915,3.3179,3.2946,3.2777,3.0949,3.4727,3.4059,3.8338,3.2078,3.4143,3.4698,2.079,3.7507,3.2704,3.3984,3.754,3.2273,3.027,3.3969,2.9727,3.2405,3.9272,3.3949,2.9089,3.6067,3.3096,3.3165,3.2384,3.4575,3.7294,2.841,3.5237,3.7027,3.4387,3.4042,3.5269,3.1382,3.6429
0050442,3.282,4.2134,3.1335,3.5698,3.619,2.088,3.9235,3.2996,3.4726,3.8332,2.6889,2.9177,3.2715,3.0547,2.9208,3.7227,3.369,2.951,3.47,3.173,3.0048,3.2567,3.5494,3.468,2.9134,3.4627,3.4971,3.4863,3.3284,3.4221,3.3396,3.8469,3.1707,3.9656,3.0165,3.3153,3.4895,2.0174,3.772,3.2532,3.4694,3.7916,2.8563,2.8423,3.362,3.0706,2.9347,3.9692,3.1919,2.7649,3.2052,3.3464,2.9643,3.1196,3.18,3.6677,2.5808,3.3319,3.4032,3.4255,3.185,3.3689,2.9978,3.7706
0050105,3.2015,3.9865,3.1057,3.4602,3.5555,2.1985,3.4438,3.2718,3.5811,3.6914,2.7894,2.874,3.2125,3.0787,2.951,3.6327,3.2398,3.0739,3.3641,2.9755,2.8832,3.2584,3.4001,3.3504,3.2423,3.2543,3.3894,3.4435,3.1053,3.3887,3.121,3.814,3.0872,3.5151,2.9688,3.3867,3.2862,2.0352,3.3576,3.2127,3.5927,3.551,2.7686,2.9251,3.123,2.9643,2.9314,3.4051,3.1243,2.8234,3.2255,3.06,3.0146,3.1876,3.1592,3.1405,2.8119,3.156,3.2926,3.5138,3.0693,3.2427,3.0998,3.6366
0050702,3.4458,4.1926,3.0895,3.2598,3.6902,2.0696,4.1515,3.721,3.62,3.7686,2.634,3.0122,3.2833,3.4252,2.8395,3.696,3.2598,3.3804,3.2978,3.095,3.0013,3.3837,3.3064,3.4853,3.2601,3.4399,3.3848,3.7702,3.4029,3.3865,3.2668,3.8749,3.6233,4.2214,3.2523,3.7007,3.7418,2.1122,4.2672,3.5842,4.0139,3.7562,2.9093,3.1474,3.3109,3.4096,3.0815,3.8341,3.6421,3.6267,3.4432,3.4497,3.2613,3.3861,3.7067,3.7537,3.097,3.7296,3.5881,3.8696,3.6051,3.6454,3.4614,3.9043
0051149,3.3152,3.1446,2.8315,3.2648,3.2638,1.7161,3.1527,3.1651,3.3087,3.3817,2.7387,2.6149,2.8885,2.9225,2.7281,3.3324,3.2329,2.5685,2.93,2.8488,2.8836,3.081,3.2428,3.0916,2.5134,3.4064,3.3543,3.2817,3.0473,3.2124,2.7547,3.3629,3.2785,3.2434,2.875,3.321,3.1734,1.7362,3.0976,3.2311,3.401,3.2807,2.7784,2.6705,2.9318,2.9477,2.8958,3.1844,3.1966,2.6355,2.7041,2.9025,2.8413,3.0213,3.2494,3.0195,2.5698,3.4063,3.3207,3.1001,3.1043,3.2157,2.6983,3.4129
0050382,3.7051,3.8055,2.9445,3.5843,3.4443,2.0859,3.8918,3.5034,3.5301,3.5728,2.8482,2.7887,3.2764,3.2687,2.9779,3.5293,3.6152,2.9714,3.4081,3.1742,3.1215,3.0611,3.4964,3.4127,2.8861,3.681,3.5211,3.4277,3.2942,3.3249,3.3663,3.6451,3.3583,3.9731,3.0108,3.821,3.4298,2.2067,4.0604,3.4946,3.7705,3.6642,2.7946,2.8981,3.4287,3.3446,2.9219,3.5438,3.7461,3.3886,3.4647,3.1052,2.994,3.0392,3.5349,3.3169,3.5072,3.7542,3.4413,3.5168,3.3263,3.535,3.6997,3.7066
0051349,3.2762,2.9736,3.028,3.1726,3.4135,1.7319,3.0113,3.1981,3.2088,3.4255,2.6383,2.5182,3.0585,2.9689,2.8287,3.5432,3.2029,2.7718,2.7915,3.2035,2.8478,2.8229,3.2101,3.1311,2.5007,3.3137,3.0728,3.2406,2.9952,3.0945,2.6095,3.2723,3.1263,2.6969,2.9075,3.3015,3.1732,1.6594,2.9305,2.9578,3.1205,3.33,2.6943,2.4377,2.8851,2.8688,2.8201,3.2184,3.2463,2.6092,2.6303,3.1611,2.8314,2.8898,3.1577,2.9686,2.5503,3.209,2.891,3.0088,3.0522,3.1919,2.5313,3.1488
0050571,3.3637,3.6918,2.8257,3.3946,3.1595,1.9024,3.4196,3.449,3.5832,3.4321,3.1871,3.0068,3.179,3.2326,3.3765,3.6086,3.3894,3.1682,3.0349,3.09,3.1686,3.1745,3.3575,3.2481,2.917,3.6405,3.3557,3.196,3.1399,3.2979,2.9085,3.4212,3.5345,3.3602,2.9769,3.4516,3.3489,1.8187,3.3425,3.478,3.7263,3.5139,3.1038,2.8677,3.2882,3.178,3.3979,3.5216,3.4848,3.0543,2.9432,3.2249,3.0293,3.3184,3.5128,3.2158,3.1207,3.5888,3.279,3.1341,3.2563,3.3748,2.9617,3.4453
0051094,3.4704,2.8928,3.0598,3.474,3.4104,1.7017,3.0803,3.3904,3.5819,3.4026,2.7751,2.4217,3.1904,2.9876,2.8014,3.2194,3.4702,2.6357,2.9505,2.8477,2.8737,3.0813,3.2809,2.907,2.3651,3.4262,3.2164,3.127,3.2516,3.3003,2.702,3.3879,3.2055,2.9473,2.9983,3.3235,3.2276,1.7514,3.0282,3.3179,3.3815,3.3072,2.976,2.4985,3.1247,3.0227,2.9589,3.3057,3.3503,2.7126,2.8566,2.9456,2.9577,3.1256,3.2405,3.0229,2.5443,3.4626,3.2128,3.2314,3.1733,3.2649,2.6011,3.2367
0050445,3.4546,3.835,3.0392,3.4895,3.4022,1.993,3.9387,3.4272,3.6211,3.6976,2.7981,3.1031,3.2893,2.9869,3.0737,3.7942,3.3588,3.0198,3.0769,3.095,2.9245,3.2086,3.658,3.4707,2.7726,3.4337,3.4245,3.5578,3.3256,3.5447,2.8285,3.7414,3.3603,3.9221,3.0316,3.3029,3.3697,2.0224,3.7064,3.2376,3.4677,3.8075,2.966,2.9141,3.2503,3.0939,3.092,3.8059,3.2098,2.9493,3.2068,3.1364,3.0387,3.1131,3.3851,3.4822,2.9687,3.4328,3.4389,3.304,3.2339,3.4915,3.0657,3.6438
0051030,3.4145,2.9492,3.0924,3.5008,3.4319,1.7153,3.2899,3.3223,3.6313,3.3706,2.9471,2.3798,3.1471,2.8327,2.9283,3.2914,3.5543,2.7304,2.8754,2.9936,2.9179,3.2773,3.1831,2.9001,2.8755,3.4703,3.371,3.5177,3.1788,3.3628,2.6492,3.4144,3.3245,3.246,2.9537,3.4175,3.1546,1.6708,3.0608,3.2523,3.4128,3.4198,2.8456,2.4199,3.331,3.0405,2.9125,3.4363,3.4463,2.6239,2.5461,3.133,2.8371,3.4007,3.2226,2.9462,2.5562,3.5015,3.2918,3.2082,3.1192,3.5129,2.8682,3.4396
0050469,3.12,3.6826,2.9109,3.212,3.1525,1.9631,3.5867,3.1972,3.3047,3.5069,2.6,2.7969,2.8867,2.888,2.6324,3.5404,3.1319,2.723,3.1431,2.9854,2.8079,2.9544,3.2563,3.2303,2.5668,3.1495,3.1189,3.2466,3.069,3.1183,2.9629,3.4502,3.103,3.7407,2.8833,3.0114,3.2685,2.0335,3.4319,3.0573,3.3718,3.54,2.9301,2.8751,3.0297,2.8101,2.8881,3.8887,3.0811,3.0096,3.1992,2.9965,3.0788,2.9509,3.1166,3.5237,2.8501,3.1988,3.1992,3.2416,3.094,3.113,3.1053,3.4505
0050496,3.1677,3.6228,2.8372,3.2168,3.0118,1.8586,3.5385,3.1481,3.3301,3.3313,2.554,2.8093,3.0248,2.9448,2.719,3.3876,3.2224,2.8614,2.9714,2.6737,2.6207,2.9757,3.2874,3.1261,2.7558,3.3408,3.0919,3.0753,3.0097,2.993,2.8635,3.3612,3.2432,3.6804,2.8905,3.0509,3.3642,2.0022,3.5499,2.9275,3.1193,3.4449,2.7405,2.8718,3.1154,2.8692,2.8439,3.5201,3.0625,2.7467,3.2191,2.8503,2.904,3.1138,3.0745,3.2104,2.7744,3.3289,3.2759,3.3551,3.0391,3.3262,3.025,3.5167
