"vertex_name","lasso_coef","asym_him_coef","asym_mip_coef","mip_coef","him_coef"
"vertex158472",0,0,0,0,0
"vertex158473",0,0,0,0,0
"vertex158474",0,0,0,0,0
"vertex158475",0,0,0,0,0
"vertex158476",0,0,0,0,0
"vertex158477",0,0,0,0,0
"vertex158478",0,-0.0309244019611817,-0.243392234205042,0,0
"vertex158479",0,0,0,0,0
"vertex158480",0,0,0,0,0
"vertex158481",0,0,0,0,0
"vertex158482",0,0,0,0,0
"vertex158483",0,0,0,0,0
"vertex158484",0,0,0,0,0
"vertex158485",0,0,0,0,0
"vertex158486",-0.160998667396767,-0.301194143137497,-0.230667906911131,-0.469227894567753,-0.469227894567753
"vertex158487",-0.167684795701215,0,0,0,0
"vertex158488",0,0,0,0,0
"vertex158489",0,0,0,0,0
"vertex158490",0,0,0,0,0
"vertex158491",0,0,0,0,0
"vertex158492",0,0,0,0,0
"vertex158493",0,0,0,0,0
"vertex158494",0,0,0,0,0
"vertex158495",0,0,0,0,0
"vertex158496",0,0,0,0,0
"vertex158497",0,0,0,0,0
"vertex158498",0,0,0,0,0
"vertex158499",0,0,0,0,0
"vertex158500",0,0,0,0,0
"vertex158501",0,0,0,0,0
"vertex158502",0,0,0,0,0
"vertex158503",0,0,0,0,0
"vertex158504",0,0,0,0,0
"vertex158505",0,0,0,0,0
"vertex158506",0,0,0,0,0
"vertex158507",0,0,0,0,0
"vertex158508",0,0,0,0,0
"vertex158509",0,0,0,0,0
"vertex158510",0,0,0,0,0
"vertex158511",0,0,0,0,0
"vertex158512",0,0,0,0,0
"vertex158513",0,0,0,0,0
"vertex158514",0,0,0,0,0
"vertex158515",0,0,0,0,0
"vertex158516",0,0,0,0,0
"vertex158517",0,0,0,0,0
"vertex158518",0,0,0,0,0
"vertex158519",0,0,0,0,0
"vertex158520",0,0,0,0,0
"vertex158521",0,0,0,0,0
"vertex158522",0,0,0,0,0
"vertex158523",0,0,0,0,0
"vertex158524",0,0,0,0,0
"vertex158525",0,0,0,0,0
"vertex158526",0,0,0,0,0
"vertex158527",0,0,0,0,0
"vertex158528",0,0,0,0,0
"vertex158529",0,0,0,0,0
"vertex158530",0,0,0,0,0
"vertex158531",0,0,0,0,0
"vertex158532",0,0,0,0,0
"vertex158533",0,0,0,0,0
"vertex158534",0,0,0,0,0
"vertex158535",0,0,0,0,0
"vertex158536",0,0,0,0,0
"vertex158537",0,0,0,0,0
"vertex158538",0,0,0,0,0
"vertex158539",0,0,0,0,0
"vertex158540",0,0,0,0,0
"vertex158541",0,0,0,0,0
"vertex158542",0,0,0,0,0
"vertex158543",0,0,0,0,0
"vertex158544",0,0,0,0,0
"vertex158545",0,0,0,0,0
"vertex158546",0,0,0,0,0
"vertex158547",0,0,0,0,0
"vertex158548",0,0,0,0,0
"vertex158549",0,0,0,0,0
"vertex158550",0,0,0,0,0
"vertex158551",0,0,0,0,0
"vertex158552",0,0,0,0,0
"vertex158553",0,0,0,0,0
"vertex158554",0,0,0,0,0
"vertex158555",0,0,0,0,0
"vertex158556",0,0,0,0,0
"vertex158557",0,0,0,0,0
"vertex158558",0,0,0,0,0
"vertex158559",0,0,0,0,0
"vertex158560",0,0,0,0,0
"vertex158561",0,0,0,0,0
"vertex158562",0,0,0,0,0
"vertex158563",0,0,0,0,0
"vertex158564",0,0,0,0,0
"vertex158565",0,0,0,0,0
"vertex158566",0,0,0,0,0
"vertex158567",0,0,0,0,0
"vertex158568",0,0,0,0,0
"vertex158569",0,0,0,0,0
"vertex158570",0,0,0,0,0
"vertex158571",0,0,0,0,0
"vertex158572",0,0,0,0,0
"vertex158573",0,0,0,0,0
"vertex158574",0,0,0,0,0
"vertex158575",0,0,0,0,0
"vertex158576",0,0,0,0,0
"vertex158577",0,0,0,0,0
"vertex158578",0,0,0,0,0
"vertex158579",0,0,0,0,0
"vertex158580",0,0,0,0,0
"vertex158581",0,0,0,0,0
"vertex158582",0,0,0,0,0
"vertex158583",0,0,0,0,0
"vertex158584",0,0,0,0,0
"vertex158585",0,0,0,0,0
"vertex158586",0,0,0,0,0
"vertex158587",0,0,0,0,0
"vertex158588",0,0,0,0,0
"vertex158589",0,0,0,0,0
"vertex158590",0,0,0,0,0
"vertex158591",0,0,0,0,0
"vertex158592",0,0,0,0,0
"vertex158593",0,0,0,0,0
"vertex158594",0,0,0,0,0
"vertex158595",0,0,0,0,0
"vertex158596",0,0,0,0,0
"vertex158597",0,0,0,0,0
"vertex158598",0,0,0,0,0
"vertex158599",0,0,0,0,0
"vertex158600",0,0,0,0,0
"vertex158601",0,0,0,0,0
"vertex158602",0,0,0,0,0
"vertex158603",0,0,0,0,0
"vertex158604",0,0,0,0,0
"vertex158605",0,0,0,0,0
"vertex158606",0,0,0,0,0
"vertex158607",0,0,0,0,0
"vertex158608",0,0,0,0,0
"vertex158609",0,0,0,0,0
"vertex158610",0,0,0,0,0
"vertex158611",0,0,0,0,0
"vertex158612",0,0,0,0,0
"vertex158613",0,0,0,0,0
"vertex158614",0,0,0,0,0
"vertex158615",0,0,0,0,0
"vertex158616",0,0,0,0,0
"vertex158617",0,0,0,0,0
"vertex158618",0,0,0,0,0
"vertex158619",0,0,0,0,0
"vertex158620",0,0,0,0,0
"vertex158621",0,0,0,0,0
"vertex158622",0,0,0,0,0
"vertex158623",0,0,0,0,0
"vertex158624",0,0,0,0,0
"vertex158625",0,0,0,0,0
"vertex158626",0,0,0,0,0
"vertex158627",0,0,0,0,0
"vertex158628",0,0,0,0,0
"vertex158629",0,0,0,0,0
"vertex158630",0,0,0,0,0
"vertex158631",0,0,0,0,0
"vertex158632",0,0,0,0,0
"vertex158633",0,0,0,0,0
"vertex158634",0,0,0,0,0
"vertex158635",0,0,0,0,0
"vertex158636",0,0,0,0,0
"vertex158637",0,0,0,0,0
"vertex158638",0,0,0,0,0
"vertex158639",0,0,0,0,0
"vertex158640",0,0,0,0,0
"vertex158641",0,0,0,0,0
"vertex158642",0,0,0,0,0
"vertex158643",0,0,0,0,0
"vertex158644",0,0,0,0,0
"vertex158645",0,0,0,0,0
"vertex158646",0,0,0,0,0
"vertex158647",0,0,0,0,0
"vertex158648",0,0,0,0,0
"vertex158649",0,0,0,0,0
"vertex158650",0,0,0,0,0
"vertex158651",0,0,0,0,0
"vertex158652",0,0,0,0,0
"vertex158653",0,0,0,0,0
"vertex158654",0,0,0,0,0
"vertex158655",0,0,0,0,0
"vertex158656",0,0,0,0,0
"vertex158657",0,0,0,0,0
"vertex158658",0,0,0,0,0
"vertex158659",0,0,0,0,0
"vertex158660",0,0,0,0,0
"vertex158661",0,0,0,0,0
"vertex158662",0,0,0,0,0
"vertex158663",0,0,0,0,0
"vertex158664",0,0,0,0,0
"vertex158665",0,0,0,0,0
"vertex158666",0,0,0,0,0
"vertex158667",0,0,0,0,0
"vertex158668",0,0,0,0,0
"vertex158669",0,0,0,0,0
"vertex158670",0,0,0,0,0
"vertex158671",0,0,0,0,0
"vertex158672",0,0,0,0,0
"vertex158673",0,0,0,0,0
"vertex158674",0,0,0,0,0
"vertex158675",0,0,0,0,0
"vertex158676",0,0,0,0,0
"vertex158677",0,0,0,0,0
"vertex158678",0,0,0,0,0
"vertex158679",0,0,0,0,0
"vertex158680",0,0,0,0,0
"vertex158681",0,0,0,0,0
"vertex158682",0,0,0,0,0
"vertex158683",0,0,0,0,0
"vertex158684",0,0,0,0,0
"vertex158685",0,0,0,0,0
"vertex158686",0,0,0,0,0
"vertex158687",0,0,0,0,0
"vertex158688",0,0,0,0,0
"vertex158689",0,0,0,0,0
"vertex158690",0,0,0,0,0
"vertex158691",0,0,0,0,0
"vertex158692",0,0,0,0,0
"vertex158693",0,0,0,0,0
"vertex158694",0,0,0,0,0
"vertex158695",0,0,0,0,0
"vertex158696",0,0,0,0,0
"vertex158697",0,0,0,0,0
"vertex158698",0,0,0,0,0
"vertex158699",0,0,0,0,0
"vertex158700",0,0,0,0,0
"vertex158701",0,0,0,0,0
"vertex158702",0,0,0,0,0
"vertex158703",0,0,0,0,0
"vertex158704",0,0,0,0,0
"vertex158705",0,0,0,0,0
"vertex158706",0,0,0,0,0
"vertex158707",0,0,0,0,0
"vertex158708",0,0,0,0,0
"vertex158709",0,0,0,0,0
"vertex158710",0,0,0,0,0
"vertex158711",0,0,0,0,0
"vertex158712",0,0,0,0,0
"vertex158713",0,0,0,0,0
"vertex158714",0,0,0,0,0
"vertex158715",0,0,0,0,0
"vertex158716",0,0,0,0,0
"vertex158717",0,0,0,0,0
"vertex158718",0,0,0,0,0
"vertex158719",0,0,0,0,0
"vertex158720",0,0,0,0,0
"vertex158721",0,0,0,0,0
"vertex158722",0,0,0,0,0
"vertex158723",0,0,0,0,0
"vertex158724",0,0,0,0,0
"vertex158725",0,0,0,0,0
"vertex158726",0,0,0,0,0
"vertex158727",0,0,0,0,0
"vertex158728",0,0,0,0,0
"vertex158729",0,0,0,0,0
"vertex158730",0,0,0,0,0
"vertex158731",0,0,0,0,0
"vertex158732",0,0,0,0,0
"vertex158733",0,0,0,0,0
"vertex158734",0,0,0,0,0
"vertex158735",0,0,0,0,0
"vertex158736",0,0,0,0,0
"vertex158737",0,0,0,0,0
"vertex158738",0,0,0,0,0
"vertex158739",0,0,0,0,0
"vertex158740",0,0,0,0,0
"vertex158741",0,0,0,0,0
"vertex158742",0,0,0,0,0
"vertex158743",0,0,0,0,0
"vertex158744",0,0,0,0,0
"vertex158745",0,0,0,0,0
"vertex158746",0,0,0,0,0
"vertex158747",0,0,0,0,0
"vertex158748",0,0,0,0,0
"vertex158749",0,0,0,0,0
"vertex158750",0,0,0,0,0
"vertex158751",0,0,0,0,0
"vertex158752",0,0,0,0,0
"vertex158753",0,0,0,0,0
"vertex158754",0,0,0,0,0
"vertex158755",0,0,0,0,0
"vertex158756",0,0,0,0,0
"vertex158757",0,0,0,0,0
"vertex158758",0,0,0,0,0
"vertex158759",0,0,0,0,0
"vertex158760",0,0,0,0,0
"vertex158761",0,0,0,0,0
"vertex158762",0,0,0,0,0
"vertex158763",0,0,0,0,0
"vertex158764",0,0,0,0,0
"vertex158765",0,0,0,0,0
"vertex158766",0,0,0,0,0
"vertex158767",0,0,0,0,0
"vertex158768",0,0,0,0,0
"vertex158769",0,0,0,0,0
"vertex158770",0,0,0,0,0
"vertex158771",0,0,0,0,0
"vertex158772",0,0,0,0,0
"vertex158773",0,0,0,0,0
"vertex158774",0,0,0,0,0
"vertex158775",0,0,0,0,0
"vertex158776",0,0,0,0,0
"vertex158777",0,0,0,0,0
"vertex158778",0,0,0,0,0
"vertex158779",0,0,0,0,0
"vertex158780",0,0,0,0,0
"vertex158781",0,-0.19233334936322,-0.00232595440009712,0,0
"vertex158782",0,0,0,0,0
"vertex158783",0,0,0,0,0
"vertex158784",0,0,0,0,0
"vertex158785",0,0,0,0,0
"vertex158786",0,0,0,0,0
"vertex158787",0,0,0,0,0
"vertex158788",0,0,0,0,0
"vertex158789",0,0,0,0,0
"vertex158790",0,0,0,0,0
"vertex158791",0,0,0,0,0
"vertex158792",0,0,0,0,0
"vertex158793",0,0,0,0,0
"vertex158794",0,0,0,0,0
"vertex158795",0,0,0,0,0
"vertex158796",0,0,0,0,0
"vertex158797",0,0,0,0,0
"vertex158798",0,0,0,0,0
"vertex158799",0,0,0,0,0
"vertex158800",0,0,0,0,0
"vertex158801",0,0,0,0,0
"vertex158802",0,0,0,0,0
"vertex158803",0,0,0,0,0
"vertex158804",0,0,0,0,0
"vertex158805",0,0,0,0,0
"vertex158806",0,0,0,0,0
"vertex158807",0,0,0,0,0
"vertex158808",0,0,0,0,0
"vertex158809",0,0,0,0,0
"vertex158810",0,0,0,0,0
"vertex158811",0,0,0,0,0
"vertex158812",0,0,0,0,0
"vertex158813",0,0,0,0,0
"vertex158814",0,0,0,0,0
"vertex158815",0,0,0,0,0
"vertex158816",0,0,0,0,0
"vertex158817",0,0,0,0,0
"vertex158818",0,0,0,0,0
"vertex158819",0,0,0,0,0
"vertex158820",0,0,0,0,0
"vertex158821",0,0,0,0,0
"vertex158822",0,0,0,0,0
"vertex158823",0,0,0,0,0
"vertex158824",0,0,0,0,0
"vertex158825",0,0,0,0,0
"vertex158826",0,0,0,0,0
"vertex158827",0,0,0,0,0
"vertex158828",0,0,0,0,0
"vertex158829",0,0,0,0,0
"vertex158830",0,0,0,0,0
"vertex158831",0,0,0,0,0
"vertex158832",0,0,0,0,0
"vertex158833",0,0,0,0,0
"vertex158834",0,0,0,0,0
"vertex158835",0,0,0,0,0
"vertex158836",0,0,0,0,0
"vertex158837",0,0,0,0,0
"vertex158838",0,0,0,0,0
"vertex158839",0,0,0,0,0
"vertex158840",0,0,0,0,0
"vertex158841",0,0,0,0,0
"vertex158842",0,0,0,0,0
"vertex158843",0,0,0,0,0
"vertex158844",0,0,0,0,0
"vertex158845",0,0,0,0,0
"vertex158846",0,0,0,0,0
"vertex158847",0,0,0,0,0
"vertex158848",0,0,0,0,0
"vertex158849",0,0,0,0,0
"vertex158850",0,0,0,0,0
"vertex158851",0,0,0,0,0
"vertex158852",0,0,0,0,0
"vertex158853",0,0,0,0,0
"vertex158854",0,0,0,0,0
"vertex158855",0,0,0,0,0
"vertex158856",0,0,0,0,0
"vertex158857",0,0,0,0,0
"vertex158858",0,0,0,0,0
"vertex158859",0,0,0,0,0
"vertex158860",-0.0337732958618604,0,0,0,0
"vertex158861",0,0,0,0,0
"vertex158862",0,0,0,0,0
"vertex158863",0,0,0,0,0
"vertex158864",0,0,0,0,0
"vertex158865",0,0,0,0,0
"vertex158866",0,0,0,0,0
"vertex158867",0,0,0,0,0
"vertex158868",0,0,0,0,0
"vertex158869",0,0,0,0,0
"vertex158870",0,0,0,0,0
"vertex158871",0,0,0,0,0
"vertex158872",0,0,0,0,0
"vertex158873",0,-0.0265373214461183,0,0,0
"vertex158874",0,0,0,0,0
"vertex158875",0,0,0,0,0
"vertex158876",0,0,0,0,0
"vertex158877",0,0,0,0,0
"vertex158878",0,0,0,0,0
"vertex158879",0,0,0,0,0
"vertex158880",0,0,0,0,0
"vertex158881",0,0,0,0,0
"vertex158882",0,0,0,0,0
"vertex158883",0,0,0,0,0
"vertex158884",0,0,0,0,0
"vertex158885",0,0,0,0,0
"vertex158886",0,0,0,0,0
"vertex158887",0,0,0,0,0
"vertex158888",0,0,0,0,0
"vertex158889",0,0,0,0,0
"vertex158890",0,0,0,0,0
"vertex158891",0,0,0,0,0
"vertex158892",0,0,0,0,0
"vertex158893",0,0,0,0,0
"vertex158894",0,0,0,0,0
"vertex158895",0,0,0,0,0
"vertex158896",0,0,0,0,0
"vertex158897",0,0,0,0,0
"vertex158898",0,0,0,0,0
"vertex158899",0,0,0,0,0
"vertex158900",0,0,0,0,0
"vertex158901",0,0,0,0,0
"vertex158902",0,0,0,0,0
"vertex158903",0,0,0,0,0
"vertex158904",0,0,0,0,0
"vertex158905",0,0,0,0,0
"vertex158906",0,0,0,0,0
"vertex158907",0,0,0,0,0
"vertex158908",0,0,0,0,0
"vertex158909",0,0,0,0,0
"vertex158910",0,0,0,0,0
"vertex158911",0,0,0,0,0
"vertex158912",0,0,0,0,0
"vertex158913",0,0,0,0,0
"vertex158914",0,0,0,0,0
"vertex158915",0,0,0,0,0
"vertex158916",0,0,0,0,0
"vertex158917",0,0,0,0,0
"vertex158918",0,0,0,0,0
"vertex158919",0,0,0,0,0
"vertex158920",0,0,0,0,0
"vertex158921",0,0,0,0,0
"vertex158922",0,0,0,0,0
"vertex158923",0,0,0,0,0
"vertex158924",0,0,0,0,0
"vertex158925",0,0,0,0,0
"vertex158926",0,0,0,0,0
"vertex158927",0,0,0,0,0
"vertex158928",0,0,0,0,0
"vertex158929",0,0,0,0,0
"vertex158930",0,0,0,0,0
"vertex158931",0,0,0,0,0
"vertex158932",0,0,0,0,0
"vertex158933",0,0,0,0,0
"vertex158934",0,0,0,0,0
"vertex158935",0,0,0,0,0
"vertex158936",0,0,0,0,0
"vertex158937",0,0,0,0,0
"vertex158938",0,0,0,0,0
"vertex158939",0,0,0,0,0
"vertex158940",0,0,0,0,0
"vertex158941",0,0,0,0,0
"vertex158942",0,0,0,0,0
"vertex158943",0,0,0,0,0
"vertex158944",0,0,0,0,0
"vertex158945",0,0,0,0,0
"vertex158946",0,0,0,0,0
"vertex158947",0,0,0,0,0
"vertex158948",0,0,0,0,0
"vertex158949",0,0,0,0,0
"vertex158950",0,0,0,0,0
"vertex158951",0,0,0,0,0
"vertex158952",0,0,0,0,0
"vertex158953",0,0,0,0,0
"vertex158954",0,0,0,0,0
"vertex158955",0,0,0,0,0
"vertex158956",0,0,0,0,0
"vertex158957",0,0,0,0,0
"vertex158958",0,0,0,0,0
"vertex158959",0,0,0,0,0
"vertex158960",0,0,0,0,0
"vertex158961",0,0,0,0,0
"vertex158962",0,0,0,0,0
"vertex158963",0,0,0,0,0
"vertex158964",0,0,0,0,0
"vertex158965",0,0,0,0,0
"vertex158966",0,0,0,0,0
"vertex158967",0,0,0,0,0
"vertex158968",0,0,0,0,0
"vertex158969",0,0,0,0,0
"vertex158970",0,0,0,0,0
"vertex158971",0,0,0,0,0
"vertex158972",0,0,0,0,0
"vertex158973",0,0,0,0,0
"vertex158974",0,0,0,0,0
"vertex158975",0,0,0,0,0
"vertex158976",0,0,0,0,0
"vertex158977",0,0,0,0,0
"vertex158978",0,0,0,0,0
"vertex158979",0,0,0,0,0
"vertex158980",0,0,0,0,0
"vertex158981",0,0,0,0,0
"vertex158982",0,0,0,0,0
"vertex158983",0,0,0,0,0
"vertex158984",0,0,0,0,0
"vertex158985",0,0,0,0,0
"vertex158986",0,0,0,0,0
"vertex158987",0,0,0,0,0
"vertex158988",0,0,0,0,0
"vertex158989",0,0,0,0,0
"vertex158990",0,0,0,0,0
"vertex158991",0,0,0,0,0
"vertex158992",0,0,0,0,0
"vertex158993",0,0,0,0,0
"vertex158994",0,0,0,0,0
"vertex158995",0,0,0,0,0
"vertex158996",0,0,0,0,0
"vertex158997",0,0,0,0,0
"vertex158998",0,0,0,0,0
"vertex158999",0,0,0,0,0
"vertex159000",0,0,0,0,0
"vertex159001",0,0,0,0,0
"vertex159002",0,0,0,0,0
"vertex159003",0,0,0,0,0
"vertex159004",0,0,0,0,0
"vertex159005",0,0,0,0,0
"vertex159006",0,0,0,0,0
"vertex159007",0,0,0,0,0
"vertex159008",0,0,0,0,0
"vertex159009",0,0,0,0,0
"vertex159010",0,0,0,0,0
"vertex159011",0,0,0,0,0
"vertex159012",0,0,0,0,0
"vertex159013",0,0,0,0,0
"vertex159014",0,0,0,0,0
"vertex159015",0,0,0,0,0
"vertex159016",0,0,0,0,0
"vertex159017",0,0,0,0,0
"vertex159018",0,0,0,0,0
"vertex159019",0,0,0,0,0
"vertex159020",0,0,0,0,0
"vertex159021",0,0,0,0,0
"vertex159022",0,0,0,0,0
"vertex159023",0,0,0,0,0
"vertex159024",0,0,0,0,0
"vertex159025",0,0,0,0,0
"vertex159026",0,0,0,0,0
"vertex159027",0,0,0,0,0
"vertex159028",0,0,0,0,0
"vertex159029",0,0,0,0,0
"vertex159030",0,0,0,0,0
"vertex159031",0,0,0,0,0
"vertex159032",0,0,0,0,0
"vertex159033",0,0,0,0,0
"vertex159034",0,0,0,0,0
"vertex159035",0,0,0,0,0
"vertex159036",0,0,0,0,0
"vertex159037",0,0,0,0,0
"vertex159038",0,0,0,0,0
"vertex159039",0,0,0,0,0
"vertex159040",0,0,0,0,0
"vertex159041",0,0,0,0,0
"vertex159042",0,0,0,0,0
"vertex159043",0,0,0,0,0
"vertex159044",0,0,0,0,0
"vertex159045",0,0,0,0,0
"vertex159046",0,0,0,0,0
"vertex159047",0,0,0,0,0
"vertex159048",0,0,0,0,0
"vertex159049",0,0,0,0,0
"vertex159050",0,0,0,0,0
"vertex159051",0,0,0,0,0
"vertex159052",0,0,0,0,0
"vertex159053",0,0,0,0,0
"vertex159054",0,0,0,0,0
"vertex159055",0,0,0,0,0
"vertex159056",0,0,0,0,0
"vertex159057",0,0,0,0,0
"vertex159058",0,0,0,0,0
"vertex159059",0,0,0,0,0
"vertex159060",0,0,0,0,0
"vertex159061",0,0,0,0,0
"vertex159062",0,0,0,0,0
"vertex159063",0,0,0,0,0
"vertex159064",0,0,0,0,0
"vertex159065",0,0,0,0,0
"vertex159066",0,0,0,0,0
"vertex159067",0,0,0,0,0
"vertex159068",0,0,0,0,0
"vertex159069",0,0,0,0,0
"vertex159070",0,0,0,0,0
"vertex159071",0,0,0,0,0
"vertex159072",0,0,0,0,0
"vertex159073",0,0,0,0,0
"vertex159074",0,0,0,0,0
"vertex159075",0,0,0,0,0
"vertex159076",0,0,0,0,0
"vertex159077",0,0,0,0,0
"vertex159078",0,0,0,0,0
"vertex159079",0,0,0,0,0
"vertex159080",0,0,0,0,0
"vertex159081",0,0,0,0,0
"vertex159082",0,0,0,0,0
"vertex159083",0,0,0,0,0
"vertex159084",0,0,0,0,0
"vertex159085",0,0,0,0,0
"vertex159086",0,0,0,0,0
"vertex159087",0,0,0,0,0
"vertex159088",0,0,0,0,0
"vertex159089",0,0,0,0,0
"vertex159090",0,0,0,0,0
"vertex159091",0,0,0,0,0
"vertex159092",0,0,0,0,0
"vertex159093",0,0,0,0,0
"vertex159094",0,0,0,0,0
"vertex159095",0,0,0,0,0
"vertex159096",0,0,0,0,0
"vertex159097",0,0,0,0,0
"vertex159098",0,0,0,0,0
"vertex159099",0,0,0,0,0
"vertex159100",0,0,0,0,0
"vertex159101",0,0,0,0,0
"vertex159102",0,0,0,0,0
"vertex159103",0,0,0,0,0
"vertex159104",0,0,0,0,0
"vertex159105",0,0,0,0,0
"vertex159106",0,0,0,0,0
"vertex159107",0,0,0,0,0
"vertex159108",0,0,0,0,0
"vertex159109",0,0,0,0,0
"vertex159110",0,0,0,0,0
"vertex159111",0,0,0,0,0
"vertex159112",0,0,0,0,0
"vertex159113",0,0,0,0,0
"vertex159114",0,0,0,0,0
"vertex159115",0,0,0,0,0
"vertex159116",0,0,0,0,0
"vertex159117",0,0,0,0,0
"vertex159118",0,0,0,0,0
"vertex159119",0,0,0,0,0
"vertex159120",0,0,0,0,0
"vertex159121",0,0,0,0,0
"vertex159122",0,0,0,0,0
"vertex159123",0,0,0,0,0
"vertex159124",0,0,0,0,0
"vertex159125",0,0,0,0,0
"vertex159126",0,0,0,0,0
"vertex159127",0,0,0,0,0
"vertex159128",0,0,0,0,0
"vertex159129",0,0,0,0,0
"vertex159130",0,0,0,0,0
"vertex159131",0,0,0,0,0
"vertex159132",0,0,0,0,0
"vertex159133",0,0,0,0,0
"vertex159134",0,0,0,0,0
"vertex159135",0,0,0,0,0
"vertex159136",0,0,0,0,0
"vertex159137",0,0,0,0,0
"vertex159138",0,0,0,0,0
"vertex159139",0,0,0,0,0
"vertex159140",0,0,0,0,0
"vertex159141",0,0,0,0,0
"vertex159142",0,0,0,0,0
"vertex159143",0,0,0,0,0
"vertex159144",0,0,0,0,0
"vertex159145",0,0,0,0,0
"vertex159146",0,0,0,0,0
"vertex159147",0,0,0,0,0
"vertex159148",0,0,0,0,0
"vertex159149",0,0,0,0,0
"vertex159150",0,0,0,0,0
"vertex159151",0,0,0,0,0
"vertex159152",0,0,0,0,0
"vertex159153",0,0,0,0,0
"vertex159154",0,0,0,0,0
"vertex159155",0,0,0,0,0
"vertex159156",0,0,0,0,0
"vertex159157",0,0,0,0,0
"vertex159158",0,0,0,0,0
"vertex159159",0,0,0,0,0
"vertex159160",0,0,0,0,0
"vertex159161",0,0,0,0,0
"vertex159162",0,0,0,0,0
"vertex159163",0,0,0,0,0
"vertex159164",0,0,0,0,0
"vertex159165",0,0,0,0,0
"vertex159166",0,0,0,0,0
"vertex159167",0,0,0,0,0
"vertex159168",0,0,0,0,0
"vertex159169",0,0,0,0,0
"vertex159170",0,0,0,0,0
"vertex159171",0,0,0,0,0
"vertex159172",0,0,0,0,0
"vertex159173",0,0,0,0,0
"vertex159174",0,0,0,0,0
"vertex159175",0,0,0,0,0
"vertex159176",0,0,0,0,0
"vertex159177",0,0,0,0,0
"vertex159178",0,0,0,0,0
"vertex159179",0,0,0,0,0
"vertex159180",0,-0.000481289073897471,-0.0147985974745776,-0.183771541519314,-0.183771541519314
"vertex159181",0,0,0,0,0
"vertex159182",0,0,0,0,0
"vertex159183",0,0,0,0,0
"vertex159184",0,0,0,0,0
"vertex159185",0,0,0,0,0
"vertex159186",0,0,0,0,0
"vertex159187",0,0,0,0,0
"vertex159188",0,0,0,0,0
"vertex159189",0,0,0,0,0
"vertex159190",0,0,0,0,0
"vertex159191",0,0,0,0,0
"vertex159192",0,0,0,0,0
"vertex159193",0,0,0,0,0
"vertex159194",0,0,0,0,0
"vertex159195",0,0,0,0,0
"vertex159196",0,0,0,0,0
"vertex159197",0,0,0,0,0
"vertex159198",0,0,0,0,0
"vertex159199",0,0,0,0,0
"vertex159200",0,0,0,0,0
"vertex159201",0,0,0,0,0
"vertex159202",0,0,0,0,0
"vertex159203",0,0,0,0,0
"vertex159204",0,0,0,0,0
"vertex159205",0,0,0,0,0
"vertex159206",0,0,0,0,0
"vertex159207",0,0,0,0,0
"vertex159208",0,0,0,0,0
"vertex159209",0,0,0,0,0
"vertex159210",0,0,0,0,0
"vertex159211",0,0,0,0,0
"vertex159212",0,0,0,0,0
"vertex159213",0,0,0,0,0
"vertex159214",0,0,0,0,0
"vertex159215",0,0,0,0,0
"vertex159216",0,0,0,0,0
"vertex159217",0,0,0,0,0
"vertex159218",0,0,0,0,0
"vertex159219",0,0,0,0,0
"vertex159220",0,0,0,0,0
"vertex159221",0,0,0,0,0
"vertex159222",0,0,0,0,0
"vertex159223",0,0,0,0,0
"vertex159224",0,0,0,0,0
"vertex159225",0,0,0,0,0
"vertex159226",0,0,0,0,0
"vertex159227",0,0,0,0,0
"vertex159228",0,0,0,0,0
"vertex159229",0,0,0,0,0
"vertex159230",0,0,0,0,0
"vertex159231",0,0,0,0,0
"vertex159232",0,0,0,0,0
"vertex159233",0,0,0,0,0
"vertex159234",0,0,0,0,0
"vertex159235",0,0,0,0,0
"vertex159236",0,0,0,0,0
"vertex159237",0,0,0,0,0
"vertex159238",0,0,0,0,0
"vertex159239",0,0,0,0,0
"vertex159240",0,0,0,0,0
"vertex159241",0,0,0,0,0
"vertex159242",0,0,0,0,0
"vertex159243",0,0,0,0,0
"vertex159244",0,0,0,0,0
"vertex159245",0,0,0,0,0
"vertex159246",0,0,0,0,0
"vertex159247",0,0,0,0,0
"vertex159248",0,0,0,0,0
"vertex159249",0,0,0,0,0
"vertex159250",0,0,0,0,0
"vertex159251",0,0,0,0,0
"vertex159252",0,0,0,0,0
"vertex159253",0,0,0,0,0
"vertex159254",0,0,0,0,0
"vertex159255",0,0,0,0,0
"vertex159256",0,0,0,0,0
"vertex159257",0,0,0,0,0
"vertex159258",0,0,0,0,0
"vertex159259",0,0,0,0,0
"vertex159260",0,0,0,0,0
"vertex159261",0,0,0,0,0
"vertex159262",0,0,0,0,0
"vertex159263",0,0,0,0,0
"vertex159264",0,0,0,0,0
"vertex159265",0,0,0,0,0
"vertex159266",0,0,0,0,0
"vertex159267",0,0,0,0,0
"vertex159268",0,0,0,0,0
"vertex159269",0,0,0,0,0
"vertex159270",0,0,0,0,0
"vertex159271",0,0,0,0,0
"vertex159272",0,0,0,0,0
"vertex159273",0,0,0,0,0
"vertex159274",0,0,0,0,0
"vertex159275",0,0,0,0,0
"vertex159276",0,0,0,0,0
"vertex159277",0,0,0,0,0
"vertex159278",0,0,0,0,0
"vertex159279",0,0,0,-0.0383391158284828,-0.0383391158284828
"vertex159280",-0.100545462107336,0,-0.0351575838987411,-0.34776551263582,-0.34776551263582
"vertex159281",0,0,0,0,0
"vertex159282",0,0,0,0,0
